reviewId,userName,content,score,appVersion
3978c4b8-d467-429c-a232-0941ffeb7778,Mỹ Phương,Đm đăng nhập đếch đk,1,1.53.1.3
1173ef75-c1a5-43a4-878c-a44944349c8b,Cửu Tiểu,very fun -33,4,
02ca0dce-9e88-4373-82d3-75114c7ae09c,Phương Thu,good,5,1.52.1.5
055b8267-a683-49b7-8f58-d05e1c0785a8,zZGODZz,game hay ma hut mau qua,5,1.53.1.3
28b52388-0c7c-4883-8d38-b8afbff87c23,Nhật Nguyễn,nhu cc,5,1.53.1.3
cc298777-452f-49c5-83e2-00ab229d95cd,Hồ Minh Khánh,Meeee,5,1.50.1.3
25c3506f-74cc-4b71-9498-bd7970d72766,Dương Nguyễn,really badddddd oh men,4,1.53.1.3
3458a232-9c36-4c37-b59d-189c0b87a8a7,Năng Lê,thẻ giảm giá là gì? có ăn được không vậy? Vô dụng vcl. Lại còn tỉ lệ rớt hiếm nữa chứ. Bán được 1 đồng còn ngon hơn,1,
847760df-51aa-466d-acfa-d387325083ae,Nhan Thanh,Như ....,1,1.53.1.3
c8d2965e-9892-4fa0-8bb9-d40a0fab3f2c,Again Why,Game như l,1,1.53.1.3
c0044b49-29dc-4e3a-a766-2caeac32f15f,Nguyễn Hoàng Linh,Hầu như toàn trẩu chơi là nhiều ít có mấy thằng hardcore chơi tử tế,5,
4264b3a5-c46a-4603-a6bc-27a8f18a75e9,Hung Pham,"Chơi cho cố xong đùng cái xóa cmn hết vật phẩm của người ta, đ thèm đền bù gì. Quân mất dạy.",1,1.53.1.3
d64c45d7-7b2e-4028-a591-5927e4c4d4cb,Tiến Minh Võ Nguyễn,Game hay,5,1.53.1.3
144f341f-9d4b-44b8-bd23-3b6643c87d25,Elen Nguyen,":) cùng giới ko set love dc, làm mò suốt 15p. Game kì vậy ní",1,1.53.1.3
d7410b09-fc88-4dbd-9ac3-c5583889b3c4,lmao ez,"can't play in emulator, i dont have phone, i only have laptop",1,1.52.1.5
4835ad8d-43b5-405a-855a-aacb6cf8629e,Real TV,︎ ︎ ︎ ︎,5,1.45.1.7
3ed7d759-ac0b-414d-8791-c8a6691fb687,Toby Huyen Ho Nguyen,Quá tốt,5,1.53.1.3
80dccf7f-7d8f-49a9-a9af-2978af311124,Cuong Master,"Game toàn trẻ trâu, admin làm việc nguuuu App ngu, mỗi lần update là lại download lại từ đầu mấy phần đã có.",1,1.53.1.3
b564ea04-f0c9-450e-8563-d45abc330e64,Pow (z z 𐰁‎),...good,5,1.52.1.5
25027c8f-999f-4ce4-bd90-d63097d3724f,khoá Lớp 8B,verygood,5,
852cae5f-9100-4930-95b0-d3174da6c56e,Đông Quân Trần,Game chơi cũng đc,5,1.52.1.5
94cd6eac-966c-467d-8e0f-ba5df5c60b61,Phạm Lê Minh 9A6 17,"Very good, no bugs, very healthy and nice community, developer hears the community suggestion",5,1.53.1.3
67de471f-dcf5-4d31-a3ac-fea1fef2f1f7,Minh Nghĩa Phan Bá,Liên Rác như cái củ cặc,1,1.46.2.2
c304a77c-e7c1-4a1a-b42c-6675b156299a,nhat ha,game nhu l,1,
e50701a4-3e28-4229-a5d8-63b173bf21e3,Mạnh Dũng Đỗ,Thg l gà cho bố dính game ảo xg trừ uy tín game llllllll☺️,1,1.53.1.3
89314e36-5d8a-459c-85fb-e0af0cf96ade,Nguyễn Tiến Tấn,Chán lắm. Vào không choie điwocj,1,
