reviewId,userName,content,score,appVersion
bb5c84b1-ca17-4738-a919-2b967214ccc6,Rita Patel,Pls data space kum karo net problem ho Raha hai please Data space in low net problem pls telegram updates pls my telegram is big,1,10.9.2
ef9d5b5d-4166-4a59-838c-c003c3f77803,Ankit Bhadoriya,Oh c DD in BB c DD jvcsukvcdkv d tu kn ce in. S uh b dei. Si ha zf ok mm vei kn BC syu ra qv NK l ok tdv. J ur sv Jo itsxb kh gf DD NK it's ml of tv kig DD nkgv it e CV if d. Oh ds CV ktd NK I RS x no ii tdv NK it's. Nudvmyes CV ko gf c kh da mm k it es kotd BB ki tv k CV NK itcv,5,
64ca2de7-2ff5-42c0-8715-1f26f8839b08,MaxwellPeterMwangi,🌹⁴♧ 📌 It got world news from different respected world leaders. Its helpful. Lets make it global. Better that whatsapp,4,
0cdf263c-0c42-4fae-afcb-1e5eeb8bb295,Foijur Rahman,Good 👍,4,
b8fac1b4-fc2b-4e9c-a88f-59e7cdc5c9ea,resil robert,❤️❤️❤️❤️,5,10.9.1
8f5606b8-b13b-4961-b571-42f22ce7e19c,Matt “Lase” Lucero,Won't download to my tablet,1,10.9.2
78d6a8bb-f4f3-428b-9c92-be919d363227,Botirjon G'ulamjonov,👍,5,
557bf33b-07c4-4690-a314-23a542c9fb85,Hiba Ali,Very good and easy and useful,2,10.9.2
ece8af69-f229-4357-80d5-4ebd45d2fc80,Rakesh Kumar,What is fu#k is this premium premium begger. Who pays for the premium for using messaging app? We're using your app that's enough otherwise there are so many apps including WhatsApp for the replacement.,1,10.9.1
322f51fe-7806-4693-bca8-81bda19fcfce,Cory Edens,Yeah that's enough two best messaging apps I think my opinion,5,10.9.2
c088ecf4-af88-4d1b-a82b-72636a39c73b,muhammad waleed,Created a new account on the app and within a few minutes got logged out of it. When tried getting back in the app shows error this number is banned. Tried with another number and that show number is banned too. Can't even create an account. Tried emailing their support. But no response at all.,1,
efd40719-1a02-45ad-a121-49b39ac945cf,sabir vip5,Nice,5,10.9.2
89789d7a-e53c-4e3f-a858-bfbed626ec75,Gustavo Chavez,It's great,5,10.9.2
744ddf82-7e1d-44aa-929b-b90d7c5744d9,Manisha Kumari,The very dangerous app don't try mobile lag problem start,5,
fd2235d8-8780-478e-a047-df61dcbb9a57,UMESH BAJANTRI,This aap work's only indin or around the world...because I can't open....oman doesn't works,3,
7f642e0a-adfa-4e5a-9023-1bbb01b11160,Ranjitha R,Suthu,1,10.9.2
9462d0a4-95aa-428b-8258-396485e227ba,Maricel Guardiana,Utility medical center hospital ucmed subangdaku,5,10.9.2
0ad1802e-25ab-46e4-8504-841ba6549a21,Amitkumar Saket,Thank you so much telegram very very helpful app,3,10.9.2
042fbc47-0d45-44ea-8553-793ed4b49482,Nazziwa Asiya,I like it,5,10.9.2
ea051ef1-3ba9-4a77-83cf-1a401ee5538c,ma po,Good,5,10.9.2
bb89afd3-a791-409a-b32f-7b609ee5f69d,AK 47,"Dear telegram please help me I'm not able see any news comments it's showing "" This message can't be displayed on Telegram apps downloaded from the Google Play Store"". Please fix this my application is up to date",5,10.9.2
b554c1b3-fe6b-400b-959b-0c717cc0aa1f,Don Symmank,Frist timeyes,5,9.0.0
353a93be-0546-4417-8c75-b19d370d9cc3,Aftab Ali,"To much bug's during logging account, and also gets to much time for verification code.",1,10.9.2
a7c0d323-d0ce-41df-8cd8-b6e09e3cf2a1,Md Siam,Bangladesh Airtel Sim login Court SMS problem,1,10.9.2
6febbe72-cdfa-42e5-9ce2-1d646819e842,Manju,Good,5,
60d81c45-58e6-4846-a246-1f5efc400cb6,Samaila Hamisu,Malo,2,10.6.5
ee1f17db-ca5d-444d-a6d5-8adfd42ff7f6,md Sohag,Help,5,
37093565-7c60-4ba2-9924-2d923858e7d4,Sobhan Salehi,I think all of users and i were waiting for story mode.but now it isn't available for all users:|,2,10.4.5
fc8077c0-6c0b-4f79-9d55-546bdcb10643,Raja shehroz haider,Good work,5,10.9.2
567cf47d-c89c-460b-b760-f0cbd941dc23,Jose Eric Narvato,"Always banned my account, for no particular reason.",1,10.9.2
8ad94e1c-9cfb-4e72-af9c-a29ba91611d6,JACKLYN JACKLYN,JAY TAN 老公,5,10.9.2
e830ae27-567f-4f4d-b8d8-85b4359a19cc,Zara Khan,Very good work,1,10.9.2
8f6ac039-3982-4749-99b7-04bd2e19e4c3,Bhome Min Khant,good,5,10.9.1
998dc155-5adb-4e76-aa5e-6152003fabf8,Lugene Walker,Works great for me,4,10.9.1
e2d06a36-f1b7-4818-98ea-127a8d34eb54,MD Bappy Islam,আমার কোড আসে না,1,10.9.2
ca644d6e-4076-4115-94b5-c0ac759c68c5,donna isenhour,Lost contacts on telegram,5,10.0.8
a097d7e7-89a3-47db-a5ac-87fffe02408c,Jaime Luna,Se hace mucho enredo se mete mucha gente que no corresponde a esta app. Se meten fotos y Páginas web de pornos Muy mal administrada esta app..,2,10.9.2
73eed77f-2579-48a9-b03d-1be5e415ee26,Oteng Deborah,♥️♥️♥️♥️♥️,5,10.9.1
2c43b36e-df3a-439f-aea1-d41b206f1493,Surender Sharma,Sandeepkumar,5,
1b75a36e-2921-445c-b745-f4ce4debecfd,Septi,"New versions, close app often with any reason. There's bug, even though my phone is new and many spaces there.",4,10.9.2
a98bee78-8e40-4fd8-9d27-4083f542b7da,Tison Birhanu,Nice,5,10.9.2
ddc3cf2d-d9ca-405e-972d-8fc099a4fdf6,Zion Xtar,"I'm having issue with the app, for over a month now, I've been trying to log in but it's not sending verification code to me, Even after using my Gmail and waiting for hours... Please they should fix this up",1,10.9.1
78d751cd-5ba5-45a2-8f6f-1f4d42bcc530,M,"Durov has implemented toxic stories functionality, therefore it may bring a lot of distruction to your communications.",1,
d145022a-aa34-48a8-93b6-dd3d2beedea7,dusarichanti Chanti d,Super 🤩,5,10.8.2
a58716e7-4926-4f8b-a7ce-0e963a724316,Kazeem Olalekan,I love this application,5,10.9.2
47f5b4b3-92f9-4587-b383-486cae76bf66,ko zayar,KoLatt,5,10.6.4
988c48d9-5681-475f-ab44-3af285e74ca6,Ikechukwu Abalogu,"Good app, but this app keeps banning numbers randomly",3,
c9cbb0f1-a30a-4c0b-832d-a0f576b7a152,Kumsa Warke,Beautiful 😍😍,5,
5749c0ec-bb6b-4c4e-9c79-1e5a318ea5f2,REHAN KHAN,Nice,5,
e78f4036-63b4-4df6-8914-8b9dd8dbcce2,Madiyombom valentine,i love this so much,5,
5b8c7dda-d3ec-4959-adee-6bb11c7bece5,Tro,A lot of inhumane things in the app people should be aware of.,1,10.9.2
056e5495-451e-411b-820f-6c07052525c1,Badhee Man,if 📞,3,10.1.3
e51404f4-daf3-4718-944d-5918233a9e5a,Muhammad Ahmad Yusuf,Cool,5,9.6.5
41437416-8fff-4a69-9c7b-3772c5345e70,Tonya Maldonado,It told me to find my code to get in and it did not have new jersey.,1,
057b84f0-e4ea-43f5-a821-64a83ff9c61e,Mary Caiello,Don't use!,1,
635d4da9-a61a-4bf1-9a94-54c86cb1e076,Kara Yuluk,"I am absolutely furious with the pathetic excuse for customer support provided by Telegram. Their unresponsiveness and lack of helpfulness left me seething with anger. It was a complete nightmare trying to get any assistance from them, and I felt like my concerns were being completely ignored. The utter incompetence of their customer service team only exacerbated the already frustrating situation. I am beyond livid with the abysmal treatment I received from Telegram support.",1,10.9.2
da74b189-fadb-4ba7-91ff-a262e1baf21c,Ds Sarup,Good 👍 app,5,10.8.1
d10006de-eb45-419e-be4b-7f15792d776a,Bad M38,Badiru mammad,5,
0bcfff56-7468-474c-b847-4ce19eb4d428,Lovely Akter,Just wow,5,10.9.2
77c0e79e-be98-42f0-8a9a-9d2f72bfa5e2,Maraizu Kamalu,👏👍,5,
3085b26c-d583-4e41-bff3-c46f4bff66dc,Gabriel Koriang,Best in life,5,
c745d39c-7549-4183-8060-aa1a3c209cda,Tartan Benji,I would give you 💯. Ur the best if I don't mind I would like to give you my sister because you've done a GREAT job.THANK YOU,5,10.9.2
